land_surface_water__runoff_depth,land_surface_water__runoff_volume_flux,DIRECT_RUNOFF,GIUH_RUNOFF,NASH_LATERAL_RUNOFF,DEEP_GW_TO_CHANNEL_FLUX,date_time
1205.935705720835,3208.528263848793,12.827915703272689,12.82791567228406,0.006772698808406068,0.00030137773739402634,8/27/2017 6:00
1205.9379361724418,3208.534198217423,12.827915706992176,12.827915688120886,0.006796379872219645,0.00030141993277442046,8/27/2017 7:00
1205.940122949128,3208.540016383989,12.827915709257248,12.827915697765107,0.0068196048950743896,0.0003014595217107563,8/27/2017 8:00
1205.9422668619645,3208.545720506438,12.827915710636619,12.827915703638196,0.0068423799273568215,0.0003014966647164563,8/27/2017 9:00
1205.9443686365676,3208.5513125153548,12.827915711476624,12.82791570721476,0.0068647110665205156,0.00030153151260613686,8/27/2017 10:00
1205.9464289471741,3208.5567942046196,12.827915711988163,12.827915709392796,0.006886604448952271,0.00030156420700921504,8/27/2017 11:00
1205.9484484371435,3208.562167285967,12.827915712299678,12.827915710719163,0.006908066242230944,0.0003015948808852053,8/27/2017 12:00
1205.9504277312194,3208.567433421595,12.827915712489384,12.827915711526892,0.00692910263778344,0.00030162365902755014,8/27/2017 13:00
1205.952367442774,3208.5725942434497,12.82791571260491,12.827915712018775,0.00694971984393362,0.0003016506585487289,8/27/2017 14:00
1205.954268178022,3208.577651364437,12.827915712675258,12.827915712318324,0.0069699240793348344,0.00030167598934295554,8/27/2017 15:00
1205.9561305383909,3208.5826063847194,12.8279157127181,12.827915712500735,0.006989721566774016,0.00030169975452492886,8/27/2017 16:00
1205.9579551217892,3208.587460895101,12.827915712744193,12.827915712611823,0.007009118527333794,0.00030172205084427083,8/27/2017 17:00
1205.959742523203,3208.5922164786098,12.82791571276008,12.82791571267947,0.007028121174898447,0.00030174296907608416,8/27/2017 18:00
1205.9614933349062,3208.596874711058,12.827915712769757,12.827915712720664,0.007046735710989397,0.0003017625943884417,8/27/2017 19:00
1205.9632081464367,3208.601437160977,12.827915712775651,12.827915712745755,0.007064968319916044,0.0003017810066878068,8/27/2017 20:00
1205.9648875444445,3208.6059053892145,12.827915712779234,12.827915712761033,0.007082825164228069,0.00030179828094351713,8/27/2017 21:00
1205.9665321124678,3208.6102809483427,12.827915712781422,12.827915712770338,0.007100312380455722,0.0003018144874924466,8/27/2017 22:00
1205.9681424306766,3208.614565381967,12.827915712782753,12.827915712776004,0.007117436075125038,0.0003018296923250197,8/27/2017 23:00
1158.4342983820932,3082.145400072613,7.768635742195167,12.321987715720613,0.007134202321035431,0.0003018430199748079,8/28/2017 0:00
992.0618611677368,2639.492724150233,7.768634837172332,10.551239635514444,0.007150617153787556,0.00030185495279591687,8/28/2017 1:00
896.9924958332773,2386.549931052114,7.768634285835196,9.539383269506132,0.007166686214083144,0.00030186580016726026,8/28/2017 2:00
830.4443474810641,2209.4910597690478,7.768633949962248,8.831083666064456,0.0071824152589801986,0.00030187576513167834,8/28/2017 3:00
782.910338960239,2083.021456862703,7.768633745349426,8.325155294018447,0.007197810095698395,0.00030188498505174133,8/28/2017 4:00
754.3904730316639,2007.1411296786648,7.768633620699884,8.021598176839746,0.007212876540448198,0.00030189355643286844,8/28/2017 5:00
730.6241254087266,1943.9080752837217,7.768633544763738,7.768633929709551,0.007227620392573689,0.0003019015500977451,8/28/2017 6:00
730.6254631479193,1943.9116344900613,7.768633498503653,7.768633733011524,0.007242047418090448,0.00030190902047953164,8/28/2017 7:00
730.6267788341179,1943.9151350219174,7.7686334703221425,7.768633613183661,0.007256163339009591,0.00030191601132924185,8/28/2017 8:00
730.6280701810147,1943.9185707963104,7.768633453154044,7.768633540184875,0.00726997382624627,0.0003019225592357766,8/28/2017 9:00
730.629335999645,1943.9219386498648,7.768633442695288,7.768633495714222,0.007283484494768446,0.0003019286958107804,8/28/2017 10:00
730.6305757671124,1943.9252371913547,7.768633436323843,7.768633468622827,0.007296700900164137,0.00030193444905759933,8/28/2017 11:00
730.631789363818,1943.9284661025745,7.768633432442376,7.768633452118827,0.007309628536123789,0.0003019398442408727,8/28/2017 12:00
730.6329769133513,1943.931625712348,7.768633430077799,7.768633442064639,0.007322272832528466,0.00030194490444967364,8/28/2017 13:00
730.6341386849234,1943.9347167369424,7.768633428637305,7.768633435939653,0.007334639153952977,0.0003019496509719266,8/28/2017 14:00
730.6352750339042,1943.9377401218585,7.768633427759759,7.768633432208329,0.0073467327984651784,0.0003019541035519202,8/28/2017 15:00
730.6363863655781,1943.9406969454012,7.76863342722516,7.768633429935216,0.00735855899664682,0.0003019582805747523,8/28/2017 16:00
730.6374731130478,1943.9435883598899,7.768633426899486,7.7686334285504435,0.0073701229107882935,0.00030196219920459067,8/28/2017 17:00
730.6385357237559,1943.9464155557969,7.768633426701085,7.7686334277068445,0.007381429634226084,0.0003019658754931842,8/28/2017 18:00
730.6395746512691,1943.9491797398853,7.7686334265802195,7.768633427192925,0.007392484190801984,0.0003019693244687472,8/28/2017 19:00
730.6405903502575,1943.9518821218592,7.768633426506589,7.7686334268798465,0.00740329153442927,0.0003019725602114965,8/28/2017 20:00
730.6415832734402,1943.9545239062265,7.768633426461732,7.768633426689121,0.007413856548755106,0.00030197559591969684,8/28/2017 21:00
730.6425538697141,1943.9571062873285,7.768633426434407,7.768633426572932,0.007424184046910744,0.0003019784439687468,8/28/2017 22:00
730.6435025830181,1943.959630446316,7.768633426417759,7.768633426502149,0.0074342787713427986,0.00030198111596479337,8/28/2017 23:00
683.9416944721647,1819.7041908025021,2.797977678157565,7.271567851634022,0.007444145393719823,0.00030197941710662145,8/29/2017 0:00
520.482989661736,1384.8038293086151,2.7979736327197844,5.531837935177075,0.007453788514909166,0.00030197525697216675,8/29/2017 1:00
427.07824826531197,1136.289956366461,2.7979711642252982,4.5377051227609275,0.007463211074674354,0.0003019697880528227,8/29/2017 2:00
361.69511229475233,962.3307322175972,2.797969657966365,3.8418114943124335,0.007472416657471856,0.00030196370165735286,8/29/2017 3:00
314.99306386220366,838.0746531707467,2.797968738856091,3.344744240322209,0.007481409209471318,0.000301957408421556,8/29/2017 4:00
286.97211328921406,763.5217466875549,2.7979681780200454,3.046503466268772,0.0074901928661726515,0.00030195114840845253,8/29/2017 5:00
263.62144653712386,701.3946582379992,2.7979678358008173,2.7979695640672024,0.0074987718475192375,0.0003019450582479033,8/29/2017 6:00
263.62215029222665,701.3965306580028,2.797967626980375,2.797968681558329,0.007507150394206942,0.0003019392120646503,8/29/2017 7:00
263.6228679601084,701.398440094527,2.797967499559177,2.797968143056875,0.007515332729139865,0.00030193364641471375,8/29/2017 8:00
263.62358733572927,701.4003540746847,2.7979674218073844,2.797967814466328,0.007523323034239003,0.0003019283754661006,8/29/2017 9:00
263.62430111897453,701.4022531756945,2.797967374363619,2.797967613962124,0.0075311254366268844,0.0003019234002288473,8/29/2017 10:00
263.62500499993905,701.4041259305674,2.797967345413663,2.7979674916154837,0.00753874400054033,0.000301918714156022,8/29/2017 11:00
263.62569649062755,701.4059657197098,2.7979673277485397,2.7979674169601747,0.007546182722744745,0.00030191430653227604,8/29/2017 12:00
263.6263742120988,701.4077688742935,2.7979673169693657,2.797967371405872,0.007553445530090578,0.0003019101645141253,8/29/2017 13:00
263.62703745951944,701.4095335190295,2.7979673103919662,2.797967343608859,0.007560536278381806,0.0003019062743492507,8/29/2017 14:00
