,land_surface_water__runoff_depth,land_surface_water__runoff_volume_flux,DIRECT_RUNOFF,GIUH_RUNOFF,NASH_LATERAL_RUNOFF,DEEP_GW_TO_CHANNEL_FLUX,date_time
4920,0.1320680675566785,0.35138202268769075,3.4403219362460612e-06,3.426288730766932e-06,0.001399733691052059,2.4641220630639005e-06,3/16/2017 6:00
4921,0.12928153965407124,0.3439681502141375,3.4451585056458696e-06,3.43278758605204e-06,0.001369791412432661,2.7423861776054714e-06,3/16/2017 7:00
4922,0.12656088572326368,0.33672954288894064,3.44941779524614e-06,3.4385170542895536e-06,0.001340539270745621,3.0323912294472065e-06,3/16/2017 8:00
4923,0.12390554884088663,0.3296647189545217,3.453167513122726e-06,3.443565956915071e-06,0.001311975413361149,3.3299735917569073e-06,3/16/2017 9:00
4924,0.12131484211015398,0.3227718508443347,3.456467697773673e-06,3.4480133748321238e-06,0.001284095943604519,3.631640092811583e-06,3/16/2017 10:00
4925,0.11878796938125344,0.3160488203118073,3.459371524563049e-06,3.4519295989626063e-06,0.0012568952317313453,3.9344766209992165e-06,3/16/2017 11:00
4926,0.11632404335228565,0.30949326658993587,3.4619260419710375e-06,3.4553770158617562e-06,0.0012303661863709626,4.2360684473630175e-06,3/16/2017 12:00
4927,0.11392210136902237,0.30310262842832786,3.464172840136903e-06,3.458410925613812e-06,0.0012045004912935619,4.5344308002248645e-06,3/16/2017 13:00
4928,0.11158111920345781,0.2968741807525953,3.466148655158533e-06,3.4610802917238417e-06,0.001179288811764739,4.827948408336891e-06,3/16/2017 14:00
4929,0.1093000230574084,0.2908050666012888,3.4678859132124718e-06,3.4634284245089215e-06,0.001154720974231133,5.115322888313844e-06,3/16/2017 15:00
4930,0.10707770000772392,0.2848923249165626,3.4694132188700134e-06,3.4654936007218095e-06,0.0011307861226241924,5.3955269914962576e-06,3/16/2017 16:00
4931,0.1049130070835395,0.27913291469522944,3.470755792095079e-06,3.4673096229388066e-06,0.001107472854168022,5.667764847534507e-06,3/16/2017 17:00
4932,0.10280477914299765,0.27352373594567003,3.471935858365583e-06,3.468906322716204e-06,0.0010847693372250313,5.931437448949417e-06,3/16/2017 18:00
4933,0.10075183569662914,0.2680616478422091,3.4729729962173117e-06,3.4703100117481076e-06,0.0010626634134037456,6.186112714625658e-06,3/16/2017 19:00
4934,0.09875298680678647,0.2627434844212252,3.4738844462948873e-06,3.471543885309652e-06,0.0010411426858814637,6.43149955243949e-06,3/16/2017 20:00
4935,0.09680703817685211,0.2575660681215642,3.4746853857426274e-06,3.4726283821944494e-06,0.0010201945956558286,6.6674254131071646e-06,3/16/2017 21:00
4936,0.09491279553018021,0.252526221435209,3.475389171489539e-06,3.473581505194038e-06,0.0009998064872298546,6.893816890536364e-06,3/16/2017 22:00
4937,0.09306906836661571,0.2476207769019232,3.4760075556992086e-06,3.474419105949489e-06,0.000979965665050915,7.110682979294403e-06,3/16/2017 23:00
4938,0.09123446369275061,0.24273960378368736,0.0,3.1275000501174052e-06,0.0009606594418625993,7.2377990261007775e-06,3/17/2017 0:00
4939,0.08936017690677592,0.2377528519205244,0.0,1.911306250311199e-06,0.0009418751799864308,7.289884676848768e-06,3/17/2017 1:00
4940,0.08757393372014685,0.23300035000585484,0.0,1.2163553204061451e-06,0.0009235690668175105,7.279642550523935e-06,3/17/2017 2:00
4941,0.085843801470371,0.2283971375814545,0.0,7.298583751464246e-07,0.0009057030823111018,7.2180165297552894e-06,3/17/2017 3:00
4942,0.08416103731185826,0.2239199533183411,0.0,3.8232991191642946e-07,0.0008882442488586562,7.114418053886241e-06,3/17/2017 4:00
4943,0.08252371662012759,0.21956367653552358,0.0,1.7380037778496044e-07,0.0008711639747248064,6.976924288084608e-06,3/17/2017 5:00
4944,0.08092036408681089,0.21529777587792162,0.0,0.0,0.0008544374795663756,6.812451585616053e-06,3/17/2017 6:00
4945,0.07936258405491027,0.21115312601184538,0.0,0.0,0.0008380432919545759,6.626907255218306e-06,3/17/2017 7:00
4946,0.07783277170692675,0.2070828873302931,0.0,0.0,0.0008219628100512494,6.425322286442991e-06,3/17/2017 8:00
4947,0.07632981407676,0.2030840986611453,0.0,0.0,0.0008061799176699678,6.211967368134896e-06,3/17/2017 9:00
4948,0.0748527383201762,0.19915417164234778,0.0,0.0,0.000790680648901262,5.990454254305444e-06,3/17/2017 10:00
4949,0.07340069252140624,0.1952908396556964,0.0,0.0,0.0007754528953142146,5.763824283728791e-06,3/17/2017 11:00
4950,0.07197292894838694,0.19149211327551355,0.0,0.0,0.0007604861504781661,5.534625640766233e-06,3/17/2017 12:00
4951,0.0705687894541872,0.1877562414274922,0.0,0.0,0.000745771287190697,5.3049807521476926e-06,3/17/2017 13:00
4952,0.06918769275920222,0.18408167755153607,0.0,0.0,0.0007313003633622077,5.076645044508333e-06,3/17/2017 14:00
4953,0.06782912338120223,0.18046705014890277,0.0,0.0,0.000717066453002837,4.851058137993469e-06,3/17/2017 15:00
4954,0.06649262200883098,0.17691113716980855,0.0,0.0,0.0007030634991925187,4.62938841962357e-06,3/17/2017 16:00
4955,0.0651777771391753,0.17341284376423674,0.0,0.0,0.0006892861862970007,4.4125718244281135e-06,3/17/2017 17:00
4956,0.0638842178219838,0.16997118297711122,0.0,0.0,0.0006757298290281184,4.201345550594038e-06,3/17/2017 18:00
4957,0.06261160737239128,0.1665852590202895,0.0,0.0,0.0006623902762411747,3.996277345483801e-06,3/17/2017 19:00
4958,0.06135963793092887,0.16325425279885414,0.0,0.0,0.0006492638276209177,3.7977909208719573e-06,3/17/2017 20:00
4959,0.06012802576444981,0.15997740940869512,0.0,0.0,0.0006363471616347031,3.606187986693321e-06,3/17/2017 21:00
4960,0.05891650721465316,0.1567540273570988,0.0,0.0,0.0006236372733308059,3.4216673321441073e-06,3/17/2017 22:00
4961,0.05772483521232899,0.15358344928850357,0.0,0.0,0.0006111314207349019,3.244341329686762e-06,3/17/2017 23:00
4962,0.0840780713337036,0.22369921295499978,0.0029095474743715136,0.00029095474743715135,0.0005988270787514109,5.076148867766417e-06,3/18/2017 0:00
4963,0.1805211075286101,0.4802968126568721,0.0030774612576545167,0.0013260877417954815,0.0005867218996113075,8.508844799048898e-06,3/18/2017 1:00
4964,0.24161408529655898,0.642841585948896,0.0032373145200456643,0.00198275238705795,0.0005755932224673422,1.3196383337901185e-05,3/18/2017 2:00
4965,0.2893436176591076,0.7698314021381298,0.0033874107854192145,0.002494630058500819,0.0005660592001929147,1.8846697432679526e-05,3/18/2017 3:00
4966,0.32803353518716694,0.8727703012235958,0.0035264696209776824,0.0029075029645124102,0.0005586021694244169,2.5214545401335276e-05,3/18/2017 4:00
4967,0.35688022002317915,0.9495201670544278,0.0036536616983701958,0.0032126557012971866,0.0005535891744275947,3.2095237954556934e-05,3/18/2017 5:00
